product_id,product_title,category,day,units,revenue
360,Product 360,beauty,2024-11-30,3.0,240.51
209,Product 209,beauty,2024-07-01,2.0,96.58
451,Product 451,beauty,2024-06-25,2.0,276.16
283,Product 283,sports,2024-10-29,2.0,141.16
388,Product 388,toys,2024-09-07,3.0,504.54
346,Product 346,sports,2024-12-25,3.0,178.62
481,Product 481,electronics,2024-02-21,3.0,168.60000000000002
261,Product 261,electronics,2024-09-09,2.0,127.86
286,Product 286,electronics,2024-11-05,2.0,213.34
94,Product 94,electronics,2024-08-04,2.0,83.66
97,Product 97,home,2024-03-18,2.0,126.06
440,Product 440,electronics,2024-03-27,1.0,39.39
348,Product 348,beauty,2024-03-01,1.0,61.44
341,Product 341,sports,2024-12-21,1.0,127.3
487,Product 487,home,2024-07-20,2.0,88.16
101,Product 101,home,2024-10-07,1.0,57.21
428,Product 428,home,2024-05-20,2.0,309.14
366,Product 366,toys,2024-03-12,1.0,157.37
298,Product 298,home,2024-09-01,3.0,259.02
327,Product 327,toys,2024-11-18,4.0,161.96
66,Product 66,beauty,2024-12-20,1.0,53.6
446,Product 446,beauty,2024-09-24,3.0,265.02
350,Product 350,home,2024-06-30,2.0,117.54
98,Product 98,beauty,2024-10-18,1.0,56.36
73,Product 73,sports,2024-05-15,2.0,182.02
135,Product 135,toys,2024-08-05,3.0,152.7
99,Product 99,toys,2024-03-12,1.0,66.63
409,Product 409,toys,2024-08-30,1.0,100.5
460,Product 460,home,2024-07-14,4.0,343.8
445,Product 445,home,2024-10-18,3.0,182.07
321,Product 321,electronics,2024-08-27,3.0,337.74
11,Product 11,electronics,2024-10-29,3.0,95.16
316,Product 316,beauty,2024-12-29,2.0,216.24
473,Product 473,home,2024-11-02,3.0,517.71
60,Product 60,sports,2024-03-04,3.0,101.85000000000001
156,Product 156,home,2024-03-23,1.0,102.24
189,Product 189,home,2024-04-18,2.0,114.94
110,Product 110,sports,2024-09-29,3.0,297.36
277,Product 277,sports,2024-03-18,3.0,69.53999999999999
173,Product 173,toys,2024-11-20,2.0,214.3
449,Product 449,toys,2024-01-11,2.0,113.16
145,Product 145,electronics,2024-01-22,2.0,280.08
255,Product 255,toys,2024-09-02,4.0,201.4
488,Product 488,toys,2024-01-07,3.0,221.79000000000002
199,Product 199,electronics,2024-03-04,3.0,136.41
438,Product 438,home,2024-03-17,3.0,330.09000000000003
259,Product 259,electronics,2024-07-12,2.0,193.84
413,Product 413,toys,2024-02-16,2.0,126.62
183,Product 183,electronics,2024-04-04,3.0,307.56
219,Product 219,sports,2024-08-18,3.0,589.11
370,Product 370,toys,2024-06-20,1.0,79.82
28,Product 28,home,2024-01-12,3.0,156.51
277,Product 277,sports,2024-06-15,3.0,69.53999999999999
179,Product 179,sports,2024-05-19,1.0,36.89
37,Product 37,electronics,2024-08-08,2.0,155.38
105,Product 105,toys,2024-11-07,5.0,196.35000000000002
58,Product 58,sports,2024-05-24,2.0,281.88
58,Product 58,sports,2024-08-27,1.0,140.94
406,Product 406,home,2024-01-19,4.0,278.08
119,Product 119,electronics,2024-10-11,1.0,53.27
350,Product 350,home,2024-03-31,3.0,176.31
23,Product 23,electronics,2024-03-11,3.0,698.7
22,Product 22,electronics,2024-05-19,2.0,224.1
103,Product 103,beauty,2024-07-23,3.0,108.39000000000001
264,Product 264,beauty,2024-06-19,1.0,63.7
42,Product 42,beauty,2024-11-09,2.0,95.42
117,Product 117,toys,2024-06-13,1.0,44.58
76,Product 76,toys,2024-08-02,1.0,50.91
378,Product 378,electronics,2024-11-19,2.0,107.56
27,Product 27,electronics,2024-05-14,3.0,212.79000000000002
323,Product 323,beauty,2024-10-02,1.0,34.79
371,Product 371,toys,2024-04-16,1.0,101.81
130,Product 130,toys,2024-09-27,2.0,55.08
93,Product 93,toys,2024-12-02,2.0,267.14
260,Product 260,toys,2024-01-05,2.0,181.3
37,Product 37,electronics,2024-10-16,2.0,155.38
55,Product 55,sports,2024-03-13,4.0,569.6
309,Product 309,sports,2024-05-13,1.0,97.06
6,Product 6,home,2024-11-29,2.0,114.46
321,Product 321,electronics,2024-09-02,1.0,112.58
304,Product 304,home,2024-08-24,3.0,175.59
132,Product 132,sports,2024-06-26,2.0,193.42
198,Product 198,electronics,2024-04-12,1.0,80.22
458,Product 458,home,2024-11-06,1.0,74.39
484,Product 484,beauty,2024-06-12,3.0,257.70000000000005
178,Product 178,toys,2024-05-28,3.0,175.82999999999998
75,Product 75,home,2024-06-29,2.0,395.3
274,Product 274,home,2024-09-01,1.0,114.11
19,Product 19,toys,2024-07-23,1.0,36.4
271,Product 271,toys,2024-06-23,2.0,145.86
300,Product 300,sports,2024-03-31,2.0,208.26
417,Product 417,beauty,2024-07-02,4.0,187.76
207,Product 207,toys,2024-10-30,1.0,62.65
225,Product 225,sports,2024-10-19,2.0,80.58
1,Product 1,toys,2024-07-21,3.0,120.39000000000001
488,Product 488,toys,2024-09-29,1.0,73.93
159,Product 159,home,2024-08-16,2.0,85.54
83,Product 83,electronics,2024-02-09,6.0,1067.6999999999998
422,Product 422,beauty,2024-11-09,2.0,241.94
355,Product 355,toys,2024-04-02,3.0,193.29000000000002
247,Product 247,electronics,2024-07-29,1.0,76.35
185,Product 185,toys,2024-08-14,2.0,145.38
87,Product 87,beauty,2024-11-05,1.0,109.75
124,Product 124,toys,2024-11-26,1.0,88.57
226,Product 226,toys,2024-06-17,2.0,150.0
67,Product 67,beauty,2024-04-10,2.0,70.5
72,Product 72,toys,2024-02-24,3.0,154.77
373,Product 373,electronics,2024-06-01,3.0,353.13
40,Product 40,toys,2024-12-06,1.0,101.01
127,Product 127,electronics,2024-12-18,3.0,136.92000000000002
382,Product 382,home,2024-02-03,5.0,702.25
154,Product 154,electronics,2024-12-09,1.0,65.02
461,Product 461,electronics,2024-03-18,4.0,149.36
26,Product 26,beauty,2024-12-15,2.0,162.3
204,Product 204,beauty,2024-08-03,4.0,305.88
488,Product 488,toys,2024-07-16,3.0,221.79000000000002
475,Product 475,beauty,2024-11-19,3.0,238.56
232,Product 232,toys,2024-10-26,2.0,224.76
28,Product 28,home,2024-04-22,3.0,156.51
91,Product 91,sports,2024-06-18,3.0,171.03
171,Product 171,beauty,2024-03-15,2.0,74.1
347,Product 347,beauty,2024-10-02,1.0,81.46
325,Product 325,sports,2024-11-19,3.0,216.24
118,Product 118,home,2024-08-28,3.0,198.63
85,Product 85,sports,2024-03-21,1.0,78.51
35,Product 35,electronics,2024-08-10,3.0,249.32999999999998
497,Product 497,beauty,2024-10-25,2.0,94.44
492,Product 492,sports,2024-01-15,2.0,253.48
244,Product 244,sports,2024-07-26,2.0,178.02
497,Product 497,beauty,2024-04-15,2.0,94.44
119,Product 119,electronics,2024-03-20,1.0,53.27
235,Product 235,electronics,2024-07-18,2.0,99.32
277,Product 277,sports,2024-06-01,3.0,69.53999999999999
291,Product 291,sports,2024-09-19,1.0,181.14
42,Product 42,beauty,2024-01-18,2.0,95.42
136,Product 136,toys,2024-07-09,1.0,102.36
182,Product 182,home,2024-02-07,1.0,61.91
181,Product 181,toys,2024-10-17,2.0,235.36
469,Product 469,sports,2024-08-06,3.0,318.36
146,Product 146,home,2024-01-20,3.0,320.04
336,Product 336,toys,2024-09-29,2.0,106.84
122,Product 122,toys,2024-03-25,3.0,183.57
144,Product 144,sports,2024-08-16,2.0,162.82
24,Product 24,sports,2024-11-26,3.0,550.3499999999999
113,Product 113,home,2024-04-05,3.0,148.89000000000001
129,Product 129,sports,2024-08-26,4.0,483.4
214,Product 214,sports,2024-02-21,3.0,371.61
107,Product 107,toys,2024-12-16,2.0,307.18
163,Product 163,home,2024-10-03,1.0,161.95
347,Product 347,beauty,2024-06-07,3.0,244.38
484,Product 484,beauty,2024-12-09,1.0,85.9
48,Product 48,toys,2024-11-16,1.0,67.88
151,Product 151,beauty,2024-09-25,2.0,181.0
59,Product 59,home,2024-05-26,2.0,101.84
160,Product 160,electronics,2024-02-17,4.0,390.16
241,Product 241,toys,2024-12-24,3.0,452.37
44,Product 44,sports,2024-06-14,3.0,215.45999999999998
358,Product 358,electronics,2024-12-11,2.0,81.98
48,Product 48,toys,2024-01-07,3.0,203.64
478,Product 478,home,2024-01-09,3.0,402.72
464,Product 464,beauty,2024-01-31,1.0,29.84
177,Product 177,home,2024-09-26,3.0,219.0
413,Product 413,toys,2024-10-05,3.0,189.93
73,Product 73,sports,2024-02-12,3.0,273.03000000000003
393,Product 393,toys,2024-09-20,1.0,52.53
42,Product 42,beauty,2024-08-09,2.0,95.42
164,Product 164,home,2024-01-22,1.0,70.02
333,Product 333,electronics,2024-09-05,1.0,95.67
376,Product 376,beauty,2024-11-27,2.0,309.68
143,Product 143,electronics,2024-02-07,3.0,312.51
105,Product 105,toys,2024-10-27,2.0,78.54
414,Product 414,toys,2024-04-11,1.0,132.7
228,Product 228,home,2024-02-27,2.0,224.22
278,Product 278,toys,2024-07-15,1.0,116.25
89,Product 89,sports,2024-11-25,2.0,164.12
419,Product 419,electronics,2024-11-05,2.0,93.38
396,Product 396,electronics,2024-10-07,1.0,60.3
464,Product 464,beauty,2024-11-07,2.0,59.68
256,Product 256,electronics,2024-12-21,3.0,161.73
283,Product 283,sports,2024-09-25,3.0,211.74
340,Product 340,toys,2024-09-23,2.0,159.22
182,Product 182,home,2024-04-23,2.0,123.82
123,Product 123,sports,2024-07-05,3.0,301.68
52,Product 52,sports,2024-02-16,1.0,112.82
413,Product 413,toys,2024-10-24,2.0,126.62
200,Product 200,toys,2024-12-25,3.0,166.14000000000001
15,Product 15,electronics,2024-10-03,3.0,274.17
212,Product 212,home,2024-10-09,2.0,262.88
252,Product 252,beauty,2024-05-12,3.0,262.74
388,Product 388,toys,2024-09-17,1.0,168.18
487,Product 487,home,2024-02-21,1.0,44.08
195,Product 195,home,2024-09-10,3.0,104.28
210,Product 210,electronics,2024-02-03,2.0,187.4
343,Product 343,toys,2024-10-04,1.0,97.15
201,Product 201,toys,2024-11-18,1.0,45.72
329,Product 329,home,2024-01-30,2.0,223.9
24,Product 24,sports,2024-06-04,1.0,183.45
311,Product 311,sports,2024-03-27,1.0,40.89
313,Product 313,toys,2024-12-28,3.0,89.49
298,Product 298,home,2024-06-20,2.0,172.68
10,Product 10,beauty,2024-08-19,2.0,84.6
396,Product 396,electronics,2024-11-07,3.0,180.89999999999998
286,Product 286,electronics,2024-08-07,2.0,213.34
180,Product 180,beauty,2024-06-13,2.0,174.46
100,Product 100,toys,2024-04-02,1.0,84.4
107,Product 107,toys,2024-09-01,2.0,307.18
41,Product 41,toys,2024-05-10,1.0,67.14
421,Product 421,sports,2024-01-28,3.0,104.97
45,Product 45,electronics,2024-03-09,2.0,169.22
243,Product 243,toys,2024-07-23,3.0,468.78
467,Product 467,toys,2024-06-22,3.0,275.15999999999997
229,Product 229,beauty,2024-11-22,1.0,53.31
338,Product 338,sports,2024-06-28,3.0,378.63
416,Product 416,electronics,2024-10-11,5.0,162.10000000000002
149,Product 149,sports,2024-01-21,2.0,121.72
141,Product 141,beauty,2024-07-23,3.0,294.24
22,Product 22,electronics,2024-04-19,2.0,224.1
233,Product 233,sports,2024-02-23,1.0,84.21
65,Product 65,sports,2024-07-09,2.0,180.42
276,Product 276,sports,2024-12-26,3.0,333.6
241,Product 241,toys,2024-07-26,1.0,150.79
310,Product 310,sports,2024-04-13,2.0,180.46
348,Product 348,beauty,2024-05-13,2.0,122.88
226,Product 226,toys,2024-10-13,1.0,75.0
28,Product 28,home,2024-06-28,3.0,156.51
197,Product 197,beauty,2024-03-23,1.0,81.17
319,Product 319,electronics,2024-02-16,3.0,195.39
182,Product 182,home,2024-12-08,3.0,185.73
100,Product 100,toys,2024-12-13,1.0,84.4
410,Product 410,sports,2024-04-08,1.0,133.1
235,Product 235,electronics,2024-12-10,1.0,49.66
205,Product 205,toys,2024-10-12,3.0,315.48
442,Product 442,electronics,2024-12-12,2.0,182.76
439,Product 439,electronics,2024-10-12,2.0,236.86
339,Product 339,beauty,2024-05-24,3.0,174.27
216,Product 216,beauty,2024-08-16,2.0,171.6
165,Product 165,sports,2024-07-08,1.0,121.54
273,Product 273,toys,2024-10-10,3.0,159.39000000000001
231,Product 231,electronics,2024-02-17,1.0,116.8
15,Product 15,electronics,2024-01-19,4.0,365.56
2,Product 2,home,2024-08-12,2.0,69.26
214,Product 214,sports,2024-12-12,2.0,247.74
333,Product 333,electronics,2024-05-25,3.0,287.01
202,Product 202,sports,2024-11-25,1.0,56.55
479,Product 479,electronics,2024-04-04,1.0,111.48
468,Product 468,electronics,2024-09-15,1.0,53.81
17,Product 17,beauty,2024-09-10,3.0,223.79999999999998
121,Product 121,home,2024-02-23,1.0,141.62
393,Product 393,toys,2024-03-11,2.0,105.06
136,Product 136,toys,2024-04-11,4.0,409.44
70,Product 70,beauty,2024-09-13,4.0,476.44
33,Product 33,electronics,2024-12-08,1.0,58.81
490,Product 490,toys,2024-11-26,4.0,326.56
287,Product 287,toys,2024-07-14,1.0,53.14
75,Product 75,home,2024-08-27,1.0,197.65
275,Product 275,beauty,2024-04-12,2.0,146.88
116,Product 116,home,2024-07-27,6.0,415.14
488,Product 488,toys,2024-01-17,5.0,369.65000000000003
456,Product 456,sports,2024-06-15,1.0,84.28
489,Product 489,home,2024-04-07,3.0,254.13
487,Product 487,home,2024-06-17,3.0,132.24
413,Product 413,toys,2024-09-26,3.0,189.93
227,Product 227,electronics,2024-04-08,1.0,40.38
492,Product 492,sports,2024-10-11,3.0,380.21999999999997
402,Product 402,beauty,2024-04-12,2.0,93.24
315,Product 315,electronics,2024-08-31,1.0,52.84
459,Product 459,electronics,2024-04-02,2.0,140.56
92,Product 92,toys,2024-10-22,2.0,171.76
43,Product 43,home,2024-07-23,2.0,151.4
470,Product 470,sports,2024-05-21,2.0,70.48
400,Product 400,beauty,2024-11-25,1.0,36.72
368,Product 368,toys,2024-09-27,2.0,125.96
231,Product 231,electronics,2024-05-19,1.0,116.8
26,Product 26,beauty,2024-06-21,1.0,81.15
58,Product 58,sports,2024-11-01,2.0,281.88
332,Product 332,toys,2024-11-23,3.0,168.21
220,Product 220,sports,2024-06-05,2.0,123.28
58,Product 58,sports,2024-12-01,3.0,422.82
15,Product 15,electronics,2024-06-25,1.0,91.39
220,Product 220,sports,2024-10-09,2.0,123.28
445,Product 445,home,2024-07-22,2.0,121.38
12,Product 12,toys,2024-11-11,6.0,797.64
291,Product 291,sports,2024-03-10,1.0,181.14
427,Product 427,home,2024-10-09,3.0,467.52
134,Product 134,toys,2024-10-06,1.0,80.83
350,Product 350,home,2024-03-07,1.0,58.77
68,Product 68,sports,2024-04-28,2.0,155.66
109,Product 109,beauty,2024-04-14,1.0,50.2
68,Product 68,sports,2024-06-28,3.0,233.49
429,Product 429,beauty,2024-03-01,1.0,20.22
450,Product 450,home,2024-06-28,2.0,136.28
80,Product 80,toys,2024-09-07,3.0,139.89000000000001
390,Product 390,sports,2024-01-24,5.0,1055.9499999999998
329,Product 329,home,2024-12-28,2.0,223.9
357,Product 357,toys,2024-08-18,1.0,76.11
207,Product 207,toys,2024-05-02,2.0,125.3
459,Product 459,electronics,2024-01-08,1.0,70.28
352,Product 352,beauty,2024-01-01,1.0,131.73
157,Product 157,home,2024-06-19,1.0,92.05
401,Product 401,home,2024-08-21,3.0,313.02
397,Product 397,sports,2024-07-11,1.0,80.74
366,Product 366,toys,2024-12-04,3.0,472.11
15,Product 15,electronics,2024-12-16,2.0,182.78
145,Product 145,electronics,2024-12-23,2.0,280.08
150,Product 150,home,2024-09-06,3.0,414.59999999999997
244,Product 244,sports,2024-10-15,1.0,89.01
177,Product 177,home,2024-10-13,2.0,146.0
346,Product 346,sports,2024-03-24,3.0,178.62
132,Product 132,sports,2024-03-15,2.0,193.42
31,Product 31,sports,2024-12-18,3.0,168.03
476,Product 476,toys,2024-06-05,5.0,481.59999999999997
268,Product 268,toys,2024-12-26,3.0,188.79
300,Product 300,sports,2024-04-30,3.0,312.39
253,Product 253,toys,2024-03-10,5.0,599.15
65,Product 65,sports,2024-07-23,3.0,270.63
452,Product 452,beauty,2024-02-15,1.0,74.82
452,Product 452,beauty,2024-08-16,3.0,224.45999999999998
350,Product 350,home,2024-06-10,3.0,176.31
384,Product 384,electronics,2024-02-29,3.0,286.38
99,Product 99,toys,2024-09-15,2.0,133.26
413,Product 413,toys,2024-05-28,3.0,189.93
39,Product 39,toys,2024-09-26,3.0,233.07
207,Product 207,toys,2024-10-28,1.0,62.65
399,Product 399,toys,2024-06-23,1.0,39.98
102,Product 102,home,2024-01-07,2.0,223.38
355,Product 355,toys,2024-09-02,3.0,193.29000000000002
172,Product 172,sports,2024-10-16,1.0,101.89
219,Product 219,sports,2024-01-07,1.0,196.37
255,Product 255,toys,2024-10-26,2.0,100.7
256,Product 256,electronics,2024-06-23,3.0,161.73
437,Product 437,sports,2024-12-28,2.0,145.92
400,Product 400,beauty,2024-02-17,2.0,73.44
253,Product 253,toys,2024-04-10,2.0,239.66
94,Product 94,electronics,2024-01-09,2.0,83.66
335,Product 335,beauty,2024-09-21,3.0,220.17000000000002
305,Product 305,sports,2024-12-13,3.0,144.69
463,Product 463,toys,2024-05-15,1.0,55.04
40,Product 40,toys,2024-04-02,3.0,303.03000000000003
292,Product 292,home,2024-11-17,1.0,152.53
61,Product 61,home,2024-10-07,1.0,65.01
55,Product 55,sports,2024-04-28,1.0,142.4
65,Product 65,sports,2024-03-29,2.0,180.42
342,Product 342,beauty,2024-01-13,2.0,256.76
231,Product 231,electronics,2024-12-10,1.0,116.8
378,Product 378,electronics,2024-11-14,3.0,161.34
370,Product 370,toys,2024-05-28,3.0,239.45999999999998
29,Product 29,toys,2024-03-18,2.0,210.08
226,Product 226,toys,2024-09-10,3.0,225.0
304,Product 304,home,2024-04-24,2.0,117.06
169,Product 169,beauty,2024-08-16,3.0,329.67
82,Product 82,sports,2024-02-21,1.0,53.96
106,Product 106,beauty,2024-01-15,1.0,89.03
93,Product 93,toys,2024-11-09,1.0,133.57
232,Product 232,toys,2024-09-28,2.0,224.76
279,Product 279,electronics,2024-08-29,3.0,234.93
408,Product 408,electronics,2024-08-20,1.0,63.91
275,Product 275,beauty,2024-07-19,2.0,146.88
406,Product 406,home,2024-08-28,5.0,347.6
77,Product 77,sports,2024-09-19,1.0,112.68
334,Product 334,toys,2024-03-12,3.0,256.71
73,Product 73,sports,2024-02-19,2.0,182.02
381,Product 381,toys,2024-06-16,1.0,102.98
295,Product 295,electronics,2024-04-23,3.0,277.20000000000005
352,Product 352,beauty,2024-09-24,1.0,131.73
402,Product 402,beauty,2024-09-24,2.0,93.24
117,Product 117,toys,2024-02-25,2.0,89.16
368,Product 368,toys,2024-03-02,1.0,62.98
314,Product 314,beauty,2024-09-13,3.0,296.90999999999997
397,Product 397,sports,2024-06-17,1.0,80.74
64,Product 64,beauty,2024-09-09,5.0,76.35
171,Product 171,beauty,2024-11-05,1.0,37.05
493,Product 493,beauty,2024-01-13,3.0,171.14999999999998
153,Product 153,beauty,2024-12-17,3.0,308.85
420,Product 420,toys,2024-03-02,2.0,132.54
67,Product 67,beauty,2024-12-03,1.0,35.25
144,Product 144,sports,2024-02-09,3.0,244.23
422,Product 422,beauty,2024-01-17,3.0,362.90999999999997
98,Product 98,beauty,2024-08-04,3.0,169.07999999999998
330,Product 330,home,2024-04-19,1.0,176.71
162,Product 162,home,2024-03-26,3.0,203.82
212,Product 212,home,2024-09-23,3.0,394.32
74,Product 74,home,2024-01-10,3.0,192.29999999999998
270,Product 270,sports,2024-06-21,1.0,73.55
317,Product 317,toys,2024-03-06,2.0,275.36
276,Product 276,sports,2024-10-02,1.0,111.2
342,Product 342,beauty,2024-12-05,2.0,256.76
104,Product 104,electronics,2024-03-16,1.0,109.7
317,Product 317,toys,2024-09-11,1.0,137.68
277,Product 277,sports,2024-11-09,2.0,46.36
419,Product 419,electronics,2024-01-20,2.0,93.38
312,Product 312,beauty,2024-04-15,3.0,159.96
480,Product 480,sports,2024-06-21,2.0,82.08
325,Product 325,sports,2024-08-22,3.0,216.24
328,Product 328,toys,2024-05-26,3.0,200.70000000000002
139,Product 139,sports,2024-08-31,2.0,111.34
404,Product 404,electronics,2024-02-06,2.0,159.82
269,Product 269,electronics,2024-12-08,3.0,152.46
199,Product 199,electronics,2024-03-27,1.0,45.47
33,Product 33,electronics,2024-02-11,3.0,176.43
405,Product 405,beauty,2024-03-11,2.0,123.12
461,Product 461,electronics,2024-04-09,3.0,112.02000000000001
330,Product 330,home,2024-09-29,3.0,530.13
169,Product 169,beauty,2024-03-04,1.0,109.89
407,Product 407,electronics,2024-06-28,1.0,108.94
114,Product 114,beauty,2024-04-22,3.0,87.36
61,Product 61,home,2024-07-10,3.0,195.03000000000003
234,Product 234,home,2024-09-01,3.0,355.11
337,Product 337,sports,2024-11-22,2.0,332.4
107,Product 107,toys,2024-10-05,2.0,307.18
23,Product 23,electronics,2024-12-02,3.0,698.7
480,Product 480,sports,2024-06-23,6.0,246.24
235,Product 235,electronics,2024-08-19,3.0,148.98
248,Product 248,beauty,2024-01-17,3.0,257.64
118,Product 118,home,2024-02-28,4.0,264.84
76,Product 76,toys,2024-01-21,1.0,50.91
399,Product 399,toys,2024-02-22,2.0,79.96
111,Product 111,beauty,2024-11-11,3.0,116.97
461,Product 461,electronics,2024-09-18,3.0,112.02000000000001
362,Product 362,beauty,2024-07-15,3.0,381.06
451,Product 451,beauty,2024-12-18,3.0,414.24
324,Product 324,toys,2024-10-08,1.0,89.71
382,Product 382,home,2024-08-05,3.0,421.34999999999997
142,Product 142,toys,2024-07-07,1.0,120.19
286,Product 286,electronics,2024-05-03,3.0,320.01
198,Product 198,electronics,2024-01-05,1.0,80.22
369,Product 369,home,2024-09-19,3.0,167.19
112,Product 112,toys,2024-07-27,2.0,180.6
74,Product 74,home,2024-03-23,1.0,64.1
248,Product 248,beauty,2024-10-23,3.0,257.64
70,Product 70,beauty,2024-09-28,3.0,357.33
375,Product 375,electronics,2024-03-02,2.0,222.1
53,Product 53,sports,2024-01-26,1.0,83.78
494,Product 494,sports,2024-05-09,2.0,152.24
139,Product 139,sports,2024-09-01,3.0,167.01
41,Product 41,toys,2024-05-18,2.0,134.28
26,Product 26,beauty,2024-12-05,1.0,81.15
397,Product 397,sports,2024-03-16,2.0,161.48
143,Product 143,electronics,2024-07-04,3.0,312.51
113,Product 113,home,2024-12-01,3.0,148.89000000000001
